userId,userName,userEmail,addressId,addressFull,postalCode,latitude,longitude,schoolId,schoolName,educationLevel,ppdbInfoId,academicYear,capacityZonasi,avgApplicantsZonasi,capacityPrestasi,avgApplicantsPrestasi,capacityAfirmasi,avgApplicantsAfirmasi,capacityPerpindahanOrtu,avgApplicantsPerpindahan,zoningRadiusKm,minAvgScorePrestasi
c05b323b-2868-4d32-85f5-d9b1df29fb1b,Admin SMP Negeri 43 Semarang,smpnegeri43semarang@yopmail.com,0761199a-2830-4f75-a6bb-8356d754a16f,"2FFG+M2P, Jl. Jempono, Bangetayu Kulon, Kec. Genuk, Kota Semarang, Jawa Tengah 50115, Indonesia",50115,-6.9757868,110.4750735,69eb6b55-17fc-48d1-9dd2-3fc67d45133b,SMP Negeri 43 Semarang,SMP,78a553d4-a4cd-4e5b-a3e6-47b6e0e2f2a8,2024/2025,52,111,9,27,11,20,7,12,2.0,72.7
5a80a6d5-22b5-4039-aa82-3cd0ce53f0e9,Admin St. Michael's High School,stmichael'shighschool@yopmail.com,5e61cef3-615f-4071-9ff9-39c2f13d96e2,"Jl. Teuku Umar No.16 B, Jatingaleh, Kec. Candisari, Kota Semarang, Jawa Tengah 50254, Indonesia",50254,-7.0260287,110.4200093,f5e84279-c747-448d-9965-1a0b78f50e95,St. Michael's High School,SMA,37c425f2-d0d6-4dc6-998f-b605a2c88d6d,2024/2025,39,148,14,41,6,19,8,5,1.3,71.25
7d453b80-5461-4773-86ca-097e871a56af,Admin SMA Islam Sultan Agung 3,smaislamsultanagung3@yopmail.com,a9023288-b661-4317-9d03-b5971389d4fb,"JL. Raya Kaligawe, Km. 4, Muktiharjo, Genuk, Terboyo Kulon, Kec. Genuk, Kota Semarang, Jawa Tengah 50111, Indonesia",50111,-6.955851699999999,110.4563626,699511e0-486d-4429-91dc-3300ea6b8e43,SMA Islam Sultan Agung 3,SMA,d0509fcb-8ed6-434d-804b-e6e32b0ad585,2024/2025,31,118,20,39,13,11,8,20,1.6,70.86
4d6f1bde-b2a7-42cb-b02a-75b90062ed20,Admin SMA AT THOHIRIYYAH Semarang,smaatthohiriyyahsemarang@yopmail.com,85e3d51f-b711-4b0a-8c56-3bc8da70518a,"Jl. KH. Thohir No.36, Pedurungan Lor, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50192, Indonesia",50192,-7.014708,110.4858275,f78fdb18-e58a-4dc3-917b-ee183723d8a4,SMA AT THOHIRIYYAH Semarang,SMA,8de22a80-698b-4285-ba46-bb7594ca7e5e,2024/2025,45,88,19,52,5,17,7,10,2.9,87.3
c355553b-0051-4a1f-b89c-19a7c3107f1f,Admin SMA Unggulan Nurul Islami,smaunggulannurulislami@yopmail.com,c8359e41-1c3c-4158-968f-4f9e1eeb5f99,"W8V2+6GH, Wonolopo, Mijen, Semarang City, Central Java 50215, Indonesia",50215,-7.056937700000001,110.3013619,975ad873-2bd3-43ae-867b-c2314b17aabd,SMA Unggulan Nurul Islami,SMA,52b04fa3-6b45-4f29-bbdb-07a50bf0a44c,2024/2025,49,94,14,21,14,27,8,14,1.9,79.42
ddc748c4-3e94-4abd-9502-3af99dd096ed,Admin SMA Multazam IBS Semarang,smamultazamibssemarang@yopmail.com,e60696e8-a4d0-4c17-8878-f6a3e5c6d6ef,"WC38+PCG, Jl. Griya Payung Indah No.3A, Pudakpayung, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50265, Indonesia",50265,-7.095732399999999,110.4161152,a0ab71bc-a0f4-418a-9d6b-5a5c25a5142f,SMA Multazam IBS Semarang,SMA,59cfdaef-f7fe-4025-8b73-a26d8164eba9,2024/2025,35,121,11,23,7,17,7,14,3.0,77.21
88cdd505-b0fc-4d18-b906-a246d9de6f2c,Admin SMK Walisongo Semarang,smkwalisongosemarang@yopmail.com,2ea02475-8342-4e5d-bcde-0a576d09f647,"Jl. Ki Mangunsarkoro No.17, Karangkidul, Brumbungan, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50136, Indonesia",50136,-6.990300599999999,110.4294563,7c152b18-807f-4bf6-ad50-02b09d4bb150,SMK Walisongo Semarang,SMA,ac385af6-4cca-48bd-a3ae-762fe0f491b8,2024/2025,33,114,5,39,15,23,2,9,2.0,79.72
84ffbd9a-4293-4f7d-b69f-c0cd4587ff5c,Admin SMA Negeri 1 Bergas,smanegeri1bergas@yopmail.com,53648c83-4ae0-43c1-80ff-a7f90120bdb8,"Jl. Soekarno Hatta, Krajan, Bergas Kidul, Kec. Bergas, Kabupaten Semarang, Jawa Tengah 50552, Indonesia",50552,-7.190845899999999,110.4252138,485abeee-f69d-43fc-b3f9-768e79505392,SMA Negeri 1 Bergas,SMA,accd5365-17d9-43c1-8cf5-e80aa5f80adf,2024/2025,36,100,18,33,14,10,5,18,1.7,79.89
d8fd9bc8-7c65-47a1-b600-4370a0208e02,Admin SMK Shipping (SPM) Semarang,smkshipping(spm)semarang@yopmail.com,fdf2f5f7-d438-4222-addc-381ddbe99778,"Jl. Kendeng I No.3, Bendan Ngisor, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50232, Indonesia",50232,-7.0147102,110.3947858,0654b63f-0476-4626-a1e0-853aef2613e7,SMK Shipping (SPM) Semarang,SMA,e8188e01-6058-48c4-a51f-26e67d77eb5c,2024/2025,41,97,12,20,11,21,10,5,1.5,88.62
70f60fbf-2607-4295-bd3b-12ea15ac1312,Admin Krista Mitra Christian School,kristamitrachristianschool@yopmail.com,cafb43f3-6a02-4f62-88fe-aa26f977ed8d,"29PQ+PCM, Jl. Puri Anjasmoro No.1 Blok FF, Tawangsari, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50144, Indonesia",50144,-6.9630676,110.3885392,fd4a806d-d75a-4b1d-b5be-081642ce8660,Krista Mitra Christian School,SMA,bbd8513c-dcd9-4b11-910f-243c0bd15087,2024/2025,49,119,5,35,13,27,4,16,1.2,72.33
88ea942d-4f60-4e1d-a727-fcdb85ae6343,Admin SMA Widya Mandala,smawidyamandala@yopmail.com,fdcf185a-a726-47d5-8ba1-b997f880283b,"Jl. Menoreh Tengah X No.9, Sampangan, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50232, Indonesia",50232,-7.0128425,110.3894045,f8767eff-18a4-4c24-a6b6-519f07d8cc6b,SMA Widya Mandala,SMA,1304e7f3-6f68-4915-992e-083ff893df61,2024/2025,60,105,20,23,10,15,5,8,1.2,88.38
c47cd68c-41e9-4d46-a6db-25cc2a966f08,Admin SMA Dian Kartika,smadiankartika@yopmail.com,45f66dfe-76c0-4ca9-9254-95c5df383f4d,"Jalan Muradi no. 85, Kelurahan Kembangarum, Kecamatan Semarang barat, Jalan Muradi Raya No.25, Kembangarum, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50148, Indonesia",50148,-6.9919936,110.3770493,5eb80b0b-be0e-4fe2-9a32-7967677ec4ed,SMA Dian Kartika,SMA,018302fb-f804-428f-9724-451f6c71c757,2024/2025,30,98,10,29,12,24,3,9,1.4,76.67
005b059d-fb23-43ab-929b-ea432837fcca,Admin SMA Muhammadiyah 2 Semarang,smamuhammadiyah2semarang@yopmail.com,53e8bf1d-00c1-4184-b89f-e1242d8459d1,"Jalan Rm. Hadi Soebeno Raya s, Mijen, Kec. Mijen, Kota Semarang, Jawa Tengah 50275, Indonesia",50275,-7.0648813,110.3107025,86b972f4-69e5-4dcc-bb89-8345abc9b9ad,SMA Muhammadiyah 2 Semarang,SMA,f22972ad-e310-4352-b38a-2a413da2c16c,2024/2025,33,134,7,18,5,11,2,17,1.5,87.02
3fa57c18-8aca-4bb6-bc30-ca3920e83ae4,Admin SMK Negeri 7 Semarang (STM Pembangunan),smknegeri7semarang(stmpembangunan)@yopmail.com,ea980492-fbbd-4777-b0fe-0dcfce989023,"Jl. Simpang Lima No.1, RT.02/RW.01, Mugassari, Kec. Semarang Sel., Kota Semarang, Jawa Tengah 50249, Indonesia",50249,-6.9913367,110.4216002,e5621d77-edd1-40d6-95b7-e83a9c947ebc,SMK Negeri 7 Semarang (STM Pembangunan),SMA,f2759005-130b-4fa5-bb1b-0e6481188212,2024/2025,52,107,20,39,11,21,4,7,2.8,78.89
5806f6ad-fd54-4923-81ad-ae960ef8b995,Admin SMK 17 Agustus 1945 Semarang,smk17agustus1945semarang@yopmail.com,09285a66-2e90-419c-9c6e-0483a52837fa,"Jl. Ki Mangunsarkoro No.19, Karangkidul, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50231, Indonesia",50231,-6.990653699999999,110.4292355,5144f614-03fb-4368-970d-69a92c849016,SMK 17 Agustus 1945 Semarang,SMA,3378c237-9beb-4e11-9f79-3a4d630ad4a4,2024/2025,46,139,16,25,9,30,7,15,2.2,79.91
00ad88a0-1c10-4d94-8c24-d52e33a39337,Admin SMA WIDYA WIYATA,smawidyawiyata@yopmail.com,3706d46c-d9a5-4338-9e89-8b00b1e8c583,"Jl. Gedong Songo II, Manyaran, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50147, Indonesia",50147,-7.0063637,110.425525,3163bf86-5763-45c2-858f-cc3f082ea433,SMA WIDYA WIYATA,SMA,21d32dc6-1353-46d6-bfc0-5bc22060b3e4,2024/2025,55,113,11,58,12,24,2,5,2.2,76.32
d3b6673d-49e4-41ea-b63e-10b3ea4075a7,Admin SMA Masehi 2 PSAK,smamasehi2psak@yopmail.com,8d31aa24-adba-449d-b536-378ac2978ec2,"Jl. Gemah Raya No.8, Gemah, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50246, Indonesia",50246,-7.0117799,110.467284,35c09d8f-83e2-4d02-89b1-88fead3f688b,SMA Masehi 2 PSAK,SMA,9670c333-2ac4-4804-b6ed-aa6bd625e376,2024/2025,40,96,6,51,6,16,2,7,1.9,74.16
0eaf5882-9ce8-42f5-8485-781c80923037,Admin Permata Bangsa School,permatabangsaschool@yopmail.com,e729f07e-e728-4141-a9a4-ba5430756478,"Jl. Setia Budi No.209a, Srondol Wetan, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50263, Indonesia",50263,-7.0590571,110.4142305,102f452c-3b4d-456b-ae68-6c9597394d59,Permata Bangsa School,SMA,85486926-47b6-47d1-bc88-016f3f431419,2024/2025,54,106,9,30,6,17,2,7,1.1,84.77
9601d50f-ec8f-4a59-a414-0fb3785557ad,Admin SMK Theresiana Semarang,smktheresianasemarang@yopmail.com,bc5d2f17-6028-4e4f-a8a0-744ac903f332,"Jl. Gajahmada No.91, Miroto, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50134, Indonesia",50134,-6.981128999999999,110.421327,9d27cead-3323-49b0-93b2-6d4bfe2a4d61,SMK Theresiana Semarang,SMA,cb3824a2-6e85-4a95-bb7b-b2a4b28f5556,2024/2025,48,97,6,33,12,19,3,17,2.6,80.87
6dbf5ec8-396b-411f-ac32-69d660c23587,Admin SMA AL FATTAH TERBOYO,smaalfattahterboyo@yopmail.com,ee89c438-3df9-4e1a-9cb8-dfa2c4d29859,"Jl. Masjid Terboyo No.111, Tambakrejo, Kec. Gayamsari, Kota Semarang, Jawa Tengah 50165, Indonesia",50165,-6.9576083,110.4443475,c6f94353-8027-4a95-a477-89085d7faf96,SMA AL FATTAH TERBOYO,SMA,26d4bf12-78d9-4043-89ed-d616e8fcb271,2024/2025,45,107,8,39,6,27,6,10,1.4,71.82
a496997c-9430-4e0f-af72-9658a985e0c3,"Admin Saint Ignatius Vocational High School, Semarang",saintignatiusvocationalhighschoolsemarang@yopmail.com,1582ffd8-b874-48eb-91f3-518e91051865,"Jl. Tegalsari Tim. VIII No.26, Candi, Kec. Candisari, Kota Semarang, Jawa Tengah 50251, Indonesia",50251,-7.009951999999999,110.427573,69d8cdde-8e09-4017-980c-8532c006cbeb,"Saint Ignatius Vocational High School, Semarang",SMA,fdfe7a50-d00e-4b91-8342-df2c5399bfe6,2024/2025,56,146,11,57,11,12,2,9,2.8,86.58
e70c2f4d-b3c6-4828-b4f3-3499f67594a8,Admin SMA Negeri 13 Semarang,smanegeri13semarang@yopmail.com,3463d549-1f83-47c6-8e80-e41fc2add524,"Jalan Rowo, Semanding, Wonolopo, Kec. Mijen, Kota Semarang, Jawa Tengah 50215, Indonesia",50215,-7.0504472,110.3116621,c0e01f08-4530-4cb7-83ca-c34873e78c48,SMA Negeri 13 Semarang,SMA,65a41dcb-43ec-4108-a70f-a7d478029975,2024/2025,51,114,13,48,10,28,10,8,2.8,79.52
61c1fa6f-b854-43bb-9530-9661ea09709d,Admin 2 State Senior High School of Semarang,2stateseniorhighschoolofsemarang@yopmail.com,663b5852-4bbe-4115-baaf-1c56897b3f80,"Jl. Sendangguwo Baru I No.1, Gemah, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50191, Indonesia",50191,-7.0092677,110.4606954,2df53a22-e76b-4e57-aa96-d7648acbe1d2,2 State Senior High School of Semarang,SMA,87e2ef81-3d0e-4a1c-b04a-5079ed74fb79,2024/2025,30,109,19,16,15,19,5,19,1.9,71.29
f9701960-255a-4a0d-8859-fab34a53e9fa,Admin SMA SEDES SAPIENTIAE,smasedessapientiae@yopmail.com,cf836b6e-76dd-4bb5-b791-58f5d9294e93,"2C2M+829, Peterongan, Semarang Selatan, Semarang City, Central Java 50242, Indonesia",50242,-6.999200999999999,110.4325989,976a2225-dfcf-46a8-b8c5-7078148976d8,SMA SEDES SAPIENTIAE,SMA,15f18dfc-26f9-4933-a999-d452251e07aa,2024/2025,41,119,20,21,6,24,6,11,2.9,75.8
cb382e0b-5e2b-423c-bf4a-88e5f86887d2,Admin Sint Louis Senior High School,sintlouisseniorhighschool@yopmail.com,5e29b50a-b4f9-4304-82be-b36865e4e5a8,"Jl. Dr. Wahidin No.110, Jatingaleh, Kec. Candisari, Kota Semarang, Jawa Tengah 50253, Indonesia",50253,-7.0216107,110.4230948,ed47fc08-b26b-4d16-a929-ce3048eacfee,Sint Louis Senior High School,SMA,46ef431a-dab1-4d34-a484-134245a21c90,2024/2025,38,138,16,37,10,11,7,15,2.6,75.61
0d44d043-53e0-4719-b8f4-d1167647ea43,Admin SMA Nusaputera,smanusaputera@yopmail.com,c92d7571-9a41-4a68-916d-4404cdd9e6f7,"Jl. Karang Anyar No.574, Gabahan, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50255, Indonesia",50255,-6.9806737,110.4284327,98f03c41-edae-4403-8c4b-7ecb30a5b88b,SMA Nusaputera,SMA,3d197a78-ec4e-4825-b63f-631d3854bd36,2024/2025,60,105,7,32,11,24,2,15,2.2,83.32
d31c6d7f-b65e-409a-b9ad-445510ad77ae,Admin SMA Theresiana 1 Semarang,smatheresiana1semarang@yopmail.com,c9af8e9b-1bb6-4e23-81ff-1a532c0b9ed7,"Jl. Mayjend Sutoyo No.69, Pekunden, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50134, Indonesia",50134,-6.9864199,110.4276805,3a01bae5-d3dd-434e-b143-ac2b17f5ea76,SMA Theresiana 1 Semarang,SMA,00a70f1e-902f-4dd1-90cd-5f8291fc2db9,2024/2025,37,83,18,47,11,22,5,16,1.2,84.95
ea4754a4-7b84-4978-b6e1-f30258cd3af7,Admin High School 16,highschool16@yopmail.com,3f65627b-11e2-47b0-98b5-7202345db142,"X8F6+W8H, Jl. Raya Ngadirgo, Ngadirgo, Kec. Mijen, Kota Semarang, Jawa Tengah 50213, Indonesia",50213,-7.024579699999999,110.3086042,dcf762f0-7030-469c-acb1-ad70079afb46,High School 16,SMA,ea4c22b7-8feb-46bf-9b5e-4f800e9c7c24,2024/2025,38,83,13,40,8,20,3,19,2.4,84.33
cc8bb808-0416-40bb-9ef7-4fd859de2a64,Admin Ronggolawe Highschool,ronggolawehighschool@yopmail.com,8c1fa9e1-3ab5-4c4d-a3b9-27b52c4b4d70,"Jl. Damarwulan II No.103, Karangayu, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50142, Indonesia",50142,-6.9781673,110.3913069,2d4790ce-96ae-464d-ba14-02ebf9627491,Ronggolawe Highschool,SMA,fd307632-346a-4fca-8f77-777a892e4681,2024/2025,55,82,14,27,12,20,10,10,1.3,83.73
44d4762e-3f32-4c19-8ee6-7c9ddd6ddbfb,Admin SMA Institut Indonesia,smainstitutindonesia@yopmail.com,dc9cb8e5-ba9e-44fd-ad91-449557cab354,"Jl. Maluku No.25, Karangtempel, Kec. Semarang Tim., Kota Semarang, Jawa Tengah 50232, Indonesia",50232,-6.9922602000000005,110.4365719,13a83406-a65e-4c7e-8bb7-e7fc00f878cc,SMA Institut Indonesia,SMA,94fbf1db-8289-4ceb-aceb-415e9400e33c,2024/2025,47,114,20,30,10,17,9,12,1.4,74.66
b1fb0530-6d1c-4830-abc4-9d077f10bd29,Admin SMA Negeri 8 Semarang,smanegeri8semarang@yopmail.com,f851ec4e-3a7b-475d-9ca5-98e9c9041e5e,"Jalan Raya Tugu, Tambakaji, Kec. Ngaliyan, Kota Semarang, Jawa Tengah 50185, Indonesia",50185,-6.9787021,110.3308349,b130ca9d-2f72-4bb2-b0c0-220f959c5e69,SMA Negeri 8 Semarang,SMA,52139367-68c2-48b2-bd92-bc8964f60adb,2024/2025,34,101,19,50,15,11,9,18,2.6,77.18
605e1e6f-50f4-46a1-9921-3665de2319fd,Admin SMA Masehi 1 PSAK,smamasehi1psak@yopmail.com,d2513c9e-5ca9-4312-b47b-c39a38a5965a,"Jl. Pasirmas Raya No.1, Panggung Lor, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50178, Indonesia",50178,-6.9642468,110.4057962,e389c2f2-4214-4a50-981a-e64aca476957,SMA Masehi 1 PSAK,SMA,b80eb154-5785-4a8b-a6a3-c4f8a950c4bf,2024/2025,52,86,17,26,10,12,2,18,1.4,70.71
920036e9-37a1-4637-940c-3273006ce07d,Admin High School Kesatrian 2,highschoolkesatrian2@yopmail.com,1b2ade55-a913-4c7f-9ccc-5a5fdd83fc5b,"Jl. Gajah Raya No.58, Siwalan, Kec. Gayamsari, Kota Semarang, Jawa Tengah 50162, Indonesia",50162,-6.9824866,110.4488574,f59a165b-6510-48d3-aef3-61713d52f7e6,High School Kesatrian 2,SMA,5dd97a29-812f-42c5-b339-a35c027d038c,2024/2025,51,83,9,25,12,16,7,11,1.2,89.78
62b91356-a71d-4aac-a984-41d6f7fbdc62,Admin SMA Islam Al Azhar 14,smaislamalazhar14@yopmail.com,f4a1e35d-8bfa-4e37-aa4f-2717c143de92,"Jl. Klentengsari No.01, Pedalangan, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50268, Indonesia",50268,-7.0563734,110.4269621,0540601d-c6ca-4b3e-9cbf-cb23fc00a420,SMA Islam Al Azhar 14,SMA,e5b0fad4-8784-4213-8a0e-dc55e5461705,2024/2025,38,131,5,48,15,19,10,7,1.2,72.92
34d035c1-06e3-4aee-8db2-fa7117aa9770,Admin Pangudi Luhur High School Don Bosko,pangudiluhurhighschooldonbosko@yopmail.com,e09c51ce-c2bc-4a9d-97be-ff376d78f3b0,"Jl. Sultan Agung No.133, Karangrejo, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah 50234, Indonesia",50234,-7.0217275,110.4198406,2a267bc7-0d5e-45b7-a2a5-63c10bf2d808,Pangudi Luhur High School Don Bosko,SMA,39e6a7c2-35c0-4a2f-b1eb-b14bebb9088a,2024/2025,40,125,14,59,7,18,10,9,1.8,70.27
28aba9f4-b708-40ea-b218-e061b9aef420,Admin SMA Nasima International School,smanasimainternationalschool@yopmail.com,c614fe2e-314d-403e-9aed-f146884c9cd7,"Jl. Yos Sudarso No.17, RT.1/RW.1, Tawangsari, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50144, Indonesia",50144,-6.967314699999999,110.3927652,0ab3e072-855a-4528-9dd5-71c32608fb7f,SMA Nasima International School,SMA,15d6f572-83ac-4f8e-bbe6-7cebebc07b37,2024/2025,34,119,6,17,9,10,5,8,1.1,87.79
3c19de49-d159-48a5-a870-f923d98c275e,Admin SMP - SMA Islam Hidayatullah,smp-smaislamhidayatullah@yopmail.com,2eee9eb0-1695-4da5-baa1-8f8de028a472,"Jl. Cemara Raya No.290, Padangsari, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50267, Indonesia",50267,-7.0727755,110.4226165,c294b129-9074-4db8-b139-357272f1dc8c,SMP - SMA Islam Hidayatullah,SMA,1d0b8887-6da4-4658-8d42-e949b1d6df92,2024/2025,52,95,9,25,7,13,10,9,1.8,77.64
7012af86-c3b2-4671-b829-b6e17900c982,Admin SMK Mataram,smkmataram@yopmail.com,732e4918-c48d-4ae4-a2e0-e0a5d17171c1,"Jl. MT. Haryono No.403-405, Jagalan, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50136, Indonesia",50136,-6.9821844,110.4309243,e31f7373-b645-4e7d-9a3e-b488bcaa411f,SMK Mataram,SMA,e5e57a67-f30e-4255-a672-4d21adb74815,2024/2025,34,102,13,39,7,30,4,9,2.6,84.46
b8f3b241-be3a-478f-81c3-6c3c67278111,Admin SMA Islam Al Azhar 15 Semarang,smaislamalazhar15semarang@yopmail.com,6720250b-23a2-4ff4-88bd-e53eee555ce4,"Jl. Sri Kuncoro III No.5, Kalibanteng Kulon, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50145, Indonesia",50145,-6.9869664,110.3816331,3f55b7b7-26df-4452-b42a-fa6499896e5c,SMA Islam Al Azhar 15 Semarang,SMA,6a50de0d-5322-4bd9-af2b-c96149aca93e,2024/2025,60,81,14,16,11,30,5,10,2.3,84.75
0d9c03fa-d4bc-478a-b6e9-20dd0b5b1d81,Admin SMA Kebon Dalem,smakebondalem@yopmail.com,03712dab-b687-4938-a6c1-6b2d4075e9e0,"XF29+VCX, Jl. Durenan Indah, Mangunharjo, Kec. Tembalang, Kota Semarang, Jawa Tengah 50272, Indonesia",50272,-7.0477724,110.4686158,d9857ea3-0be9-4b2d-a06a-197b22651c8d,SMA Kebon Dalem,SMA,1e76fe65-b54f-4590-82c9-10a47ad37e6d,2024/2025,45,133,17,45,5,10,3,11,2.5,76.17
25f40bf7-83a0-4bd5-9779-37ceb910bb45,Admin Islamic Primary School Ma'had,islamicprimaryschoolma'had@yopmail.com,e02e5a91-6954-4b26-b076-a271f6120a1c,"Jl. Petolongan No.21, Purwodinatan, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50137, Indonesia",50137,-6.9725188,110.4283717,cfcdb5ab-cbce-4adf-8ef2-7c215bb2126e,Islamic Primary School Ma'had,SD,7c90ac60-1447-4d91-9f8f-82c7adc25a3e,2024/2025,31,112,15,32,11,27,5,12,2.2,83.92
bcea8683-e1f8-42a5-990a-6e5f3911ad7c,Admin SDN Kalibanteng Kidul 01,sdnkalibantengkidul01@yopmail.com,3879a3c3-81b0-44f8-8768-ae44a54ff06b,"Jl. WR. Supratman X No.22-23, Kalibanteng Kidul, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50149, Indonesia",50149,-6.9903663,110.3851904,19fc0efe-ca55-4de8-aa7e-0f50d09e1a8c,SDN Kalibanteng Kidul 01,SD,9aa756a1-410e-4b35-b9fc-67eca03d5758,2024/2025,41,108,11,46,9,27,5,14,2.3,76.62
bad2572b-c6bb-4c8a-ba19-aa8cbcf1a354,Admin Sekolah Dasar Negeri Sendangguwo 01,sekolahdasarnegerisendangguwo01@yopmail.com,f77261b7-2858-493e-839a-4062a6eb2577,"Jl. Sawi No.13, Sendangguwo, Kec. Tembalang, Kota Semarang, Jawa Tengah 50273, Indonesia",50273,-7.011682,110.449826,67ea0ca2-c64a-4b51-9a66-1d0aa9452d3e,Sekolah Dasar Negeri Sendangguwo 01,SD,7adbbab2-c9b0-4d49-8c67-3936a6537bb5,2024/2025,44,145,8,59,7,23,7,9,1.8,82.54
e3c602fa-e053-4b69-8baf-b44888174ac7,Admin SD Islam Pesanggrahan,sdislampesanggrahan@yopmail.com,0eaed338-736a-41b8-bcd9-c65cbda37a24,"Jl. Progo III No.64, Mlatibaru, Kec. Semarang Tim., Kota Semarang, Jawa Tengah 50122, Indonesia",50122,-6.969195399999999,110.4388098,63d1f44f-47c5-4fd8-9da4-65f1faa9b4c7,SD Islam Pesanggrahan,SD,b586c8ed-579f-46ee-9004-19d0f093e6a1,2024/2025,55,105,15,34,10,23,9,12,1.4,78.47
61e54e84-a286-4880-bc82-318001a0206b,Admin Marsudirini Elementary School Gedangan,marsudirinielementaryschoolgedangan@yopmail.com,cd8a14ef-ec4c-4f40-acfd-5429eb510342,"Jl. Ronggowarsito No.8, Tj. Mas, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50174, Indonesia",50174,-6.9666882,110.4307767,646f85d2-9c85-46eb-ab0b-faf64fb04cea,Marsudirini Elementary School Gedangan,SD,17e4b9f4-3085-4e0a-a0bc-fea3b778e150,2024/2025,59,138,17,20,11,17,4,19,2.1,75.98
aa4a1821-370c-48e8-a863-cfa8a142000f,Admin SD PL Xaverius,sdplxaverius@yopmail.com,06130150-56c4-4b9f-9c4c-88753d28498f,"Jalan Dokter Cipto No.91, Sarirejo, Kec. Semarang Tim., Kota Semarang, Jawa Tengah 50124, Indonesia",50124,-6.9796789,110.4346705,73ed80c0-c9a7-4321-be18-a739f9a81b21,SD PL Xaverius,SD,5b557032-6ada-4acb-9f7c-5efe79a7972a,2024/2025,42,94,19,34,12,12,3,20,2.7,83.18
be4e6eaf-aae0-4df8-abd4-5aec849bd416,Admin SD Islam Al Azhar 29,sdislamalazhar29@yopmail.com,37a39dbd-da47-4aa0-9dfa-b4e6583df01f,"Jalan RM. Hadisoebeno Sosrowardoyo, X89P+3V9, Kelurahan Kedungpane, Kecamatan Mijen, Kedungpane, Kec. Mijen, Kota Semarang, Jawa Tengah 50212, Indonesia",50212,-7.032348799999999,110.3372443,8f1b509a-fd68-4864-bb21-63c4fb6414b2,SD Islam Al Azhar 29,SD,b8399782-7fab-403c-8e6b-98fd83c686bd,2024/2025,52,84,19,33,9,15,10,6,1.7,87.64
4a87773b-6a2a-494c-89e0-7d43cd5d3ab8,Admin State Primary School Tlogosari Wetan 01 Semarang,stateprimaryschooltlogosariwetan01semarang@yopmail.com,6e117b7d-b4e2-4d93-98fe-9c1ddbc995ff,"Jl. Syuhada Raya No.14, RT.01/RW.02, Tlogosari Wetan, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50196, Indonesia",50196,-6.9879177,110.467199,7e7d3070-47ae-4ac7-beaa-ed6cda55f3db,State Primary School Tlogosari Wetan 01 Semarang,SD,5b66d7ec-ece3-41ea-b061-634cf809ecca,2024/2025,33,97,20,33,10,25,2,12,2.8,80.65
5827f8fa-c663-4045-abdc-242bda0ea526,Admin SD Muhammadiyah 12,sdmuhammadiyah12@yopmail.com,848a98d0-3e47-469c-b1bf-458972accb42,"Jl. Mintojiwo Dalam II No.2, Gisikdrono, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50149, Indonesia",50149,-6.988543,110.3866309,a108dcfe-f5e2-4326-896d-9027d0266bb6,SD Muhammadiyah 12,SD,694cb01e-c166-4426-a0ba-0bcca749eb3a,2024/2025,46,97,9,48,12,19,2,13,1.8,78.46
445eb81e-374e-4278-9826-f046e17a7cb0,Admin SD Peterongan,sdpeterongan@yopmail.com,6b96d55e-4c8e-4bcf-8b99-8c6a71f1c454,"Jl. Kompol Maksum No.292, Peterongan, Kec. Semarang Sel., Kota Semarang, Jawa Tengah 50242, Indonesia",50242,-6.9983948,110.4339451,82dc431b-cfcc-4fb4-a060-806a0d81954b,SD Peterongan,SD,37207437-77ad-466a-a484-cb524825d002,2024/2025,43,143,14,45,14,21,6,12,2.2,75.03
